claim_id,claim_title,perspective,p_title,paraphrase_perspective,para_title,vote_yes,vote_no
184,Ban animal testing,1366,Animal research causes severe harm to the animals involved,22154,"When research is done on animals, it causes them severe harm.",2,0
184,Ban animal testing,1368,Most animals can suffer more than some people,22155,"People can suffer, but most animals can suffer more. ",2,0
184,Ban animal testing,1368,Most animals can suffer more than some people,22156,"While both people and animals both suffer, most animals suffer more than people do.",2,0
184,Ban animal testing,1370,Animals don’t have human rights,22157,Animals don't have rights.,1,0
184,Ban animal testing,1370,Animals don’t have human rights,22158,Animal testing helps humans.,0,1
145,Parents have to be allowed to monitor their children's online and mobile communications,1069,Monitoring prevents cyberbullying.,21840,Cyberbullying may be reduced by parents' monitoring children's online communications.,1,0
145,Parents have to be allowed to monitor their children's online and mobile communications,1069,Monitoring prevents cyberbullying.,21839,Parent monitoring determines when bullying occurs.,0,1
145,Parents have to be allowed to monitor their children's online and mobile communications,1070,Monitoring allows parents to correct children who are wasting their time.,21841,Parents can monitor whether children are use time online effectively.,1,0
145,Parents have to be allowed to monitor their children's online and mobile communications,1070,Monitoring allows parents to correct children who are wasting their time.,21842,Parents can make sure children aren't wasting their time online.,1,0
145,Parents have to be allowed to monitor their children's online and mobile communications,1071,Monitoring decreases children’s involvement with pornography.,21843,Parents can determine which websites children visit.,1,0
145,Parents have to be allowed to monitor their children's online and mobile communications,1071,Monitoring decreases children’s involvement with pornography.,21844,It should be acceptable for parents to prevent children from visiting pornographic websites.,1,0
145,Parents have to be allowed to monitor their children's online and mobile communications,1072,Monitoring raises digital awareness among parents.,21845,Monitoring children's use of electronics raises digital awareness.,1,0
145,Parents have to be allowed to monitor their children's online and mobile communications,1072,Monitoring raises digital awareness among parents.,21846,Children's internet use should be monitored.,1,0
147,politicians have no right to privacy,1085,Heavy scrutiny forces politicians to dedicate themselves fully to their public service,21849,Politicians have a duty to public service,1,0
147,politicians have no right to privacy,1085,Heavy scrutiny forces politicians to dedicate themselves fully to their public service,21850,Politicians have a duty to protect its citizens and benefit its people in public service.,1,0
147,politicians have no right to privacy,1087,All individuals have a legitimate right to privacy,21851,everyone should have the right to privacy.,1,0
147,politicians have no right to privacy,1087,All individuals have a legitimate right to privacy,21852,"All individuals, including politicians, have a basic right to privacy.",1,0
147,politicians have no right to privacy,1088,Fixating on personal lives results in infringing the rights of more than just the politicians themselves,21853,Emphasis of personal private matters infringe on privacy rights of politicians.,1,0
147,politicians have no right to privacy,1088,Fixating on personal lives results in infringing the rights of more than just the politicians themselves,21854,Focus on the personal lives of politicians infringe upon their right to privacy.,1,0
585,Social networking sites are good for our society,4743,Criminals use social media to commit and promote crimes.,25194,Social media has been found to be used for criminal activity.,1,0
585,Social networking sites are good for our society,4743,Criminals use social media to commit and promote crimes.,25195,Criminals can use social media to commit crimes.,1,0
585,Social networking sites are good for our society,4744,"Social media can endanger the military, journalists, and activists.",25196,"Social media can bring harm to groups such as the military, journalists and activists.",1,0
