claim,perspective,sup,und,ns,suporting (scaled),undermining (scaled),not sure (scaled),P_i ,Total ,id,source,title
60,450,15,1,0,2.8125,0.1875,0.0,0.82421875,16,60,idebate,We must support public service broadcasters
60,453,2,14,0,0.375,2.625,0.0,0.671875,16,60,idebate,We must support public service broadcasters
60,449,14,2,0,2.625,0.375,0.0,0.671875,16,60,idebate,We must support public service broadcasters
61,460,1,15,0,0.1875,2.8125,0.0,0.82421875,16,61,idebate,We should restrict violent video games
61,458,2,14,0,0.375,2.625,0.0,0.671875,16,61,idebate,We should restrict violent video games
61,456,14,2,0,2.625,0.375,0.0,0.671875,16,61,idebate,We should restrict violent video games
61,454,14,1,1,2.625,0.1875,0.1875,0.66015625,16,61,idebate,We should restrict violent video games
61,455,14,1,1,2.625,0.1875,0.1875,0.66015625,16,61,idebate,We should restrict violent video games
61,457,14,1,1,2.625,0.1875,0.1875,0.66015625,16,61,idebate,We should restrict violent video games
24,179,0,43,3,0.0,2.8043478260000003,0.1956521739,0.8171077505,46,24,idebate,Gay couples should be allowed to marry
24,181,2,43,1,0.1304347826,2.8043478260000003,0.0652173913,0.8142722117,46,24,idebate,Gay couples should be allowed to marry
24,182,1,42,3,0.0652173913,2.739130435,0.1956521739,0.7575614367,46,24,idebate,Gay couples should be allowed to marry
24,178,42,2,2,2.739130435,0.1304347826,0.1304347826,0.7561436673,46,24,idebate,Gay couples should be allowed to marry
24,174,40,5,1,2.6086956519999998,0.32608695649999997,0.0652173913,0.6526465028,46,24,idebate,Gay couples should be allowed to marry
24,177,40,3,3,2.6086956519999998,0.1956521739,0.1956521739,0.6469754253,46,24,idebate,Gay couples should be allowed to marry
24,175,39,4,3,2.5434782609999997,0.2608695652,0.1956521739,0.5959357278,46,24,idebate,Gay couples should be allowed to marry
52,383,14,1,0,2.8,0.2,0.0,0.8133333333,15,52,idebate,There should be a legally mandated ceiling on weekly working hours
52,389,1,14,0,0.2,2.8,0.0,0.8133333333,15,52,idebate,There should be a legally mandated ceiling on weekly working hours
52,385,14,1,0,2.8,0.2,0.0,0.8133333333,15,52,idebate,There should be a legally mandated ceiling on weekly working hours
52,388,1,14,0,0.2,2.8,0.0,0.8133333333,15,52,idebate,There should be a legally mandated ceiling on weekly working hours
52,382,14,1,0,2.8,0.2,0.0,0.8133333333,15,52,idebate,There should be a legally mandated ceiling on weekly working hours
52,386,0,13,2,0.0,2.6,0.4,0.6533333333,15,52,idebate,There should be a legally mandated ceiling on weekly working hours
52,384,12,3,0,2.4,0.6,0.0,0.52,15,52,idebate,There should be a legally mandated ceiling on weekly working hours
52,387,2,12,1,0.4,2.4,0.2,0.4933333333,15,52,idebate,There should be a legally mandated ceiling on weekly working hours
53,393,14,1,0,2.8,0.2,0.0,0.8133333333,15,53,idebate,Gambling must be banned
53,391,14,1,0,2.8,0.2,0.0,0.8133333333,15,53,idebate,Gambling must be banned
53,395,14,1,0,2.8,0.2,0.0,0.8133333333,15,53,idebate,Gambling must be banned
53,390,13,2,0,2.6,0.4,0.0,0.6533333333,15,53,idebate,Gambling must be banned
53,398,2,13,0,0.4,2.6,0.0,0.6533333333,15,53,idebate,Gambling must be banned
53,397,2,12,1,0.4,2.4,0.2,0.4933333333,15,53,idebate,Gambling must be banned
50,372,0,13,1,0.0,2.785714286,0.21428571429999999,0.8010204082,14,50,idebate,We must bring back corporal punishment
50,373,2,11,1,0.42857142859999997,2.357142857,0.21428571429999999,0.4642857143,14,50,idebate,We must bring back corporal punishment
57,422,13,1,0,2.785714286,0.21428571429999999,0.0,0.8010204082,14,57,idebate,English has to become the official language of the United States
57,429,0,13,1,0.0,2.785714286,0.21428571429999999,0.8010204082,14,57,idebate,English has to become the official language of the United States
57,425,12,2,0,2.5714285709999998,0.42857142859999997,0.0,0.6326530612,14,57,idebate,English has to become the official language of the United States
57,423,12,2,0,2.5714285709999998,0.42857142859999997,0.0,0.6326530612,14,57,idebate,English has to become the official language of the United States
57,427,3,11,0,0.6428571429,2.357142857,0.0,0.4948979592,14,57,idebate,English has to become the official language of the United States
57,428,1,11,2,0.21428571429999999,2.357142857,0.42857142859999997,0.4642857143,14,57,idebate,English has to become the official language of the United States
45,331,12,1,0,2.769230769,0.23076923079999997,0.0,0.7869822485,13,45,idebate,It makes sense to drive to an out of town to a shopping centre
45,334,1,12,0,0.23076923079999997,2.769230769,0.0,0.7869822485,13,45,idebate,It makes sense to drive to an out of town to a shopping centre
45,333,0,12,1,0.0,2.769230769,0.23076923079999997,0.7869822485,13,45,idebate,It makes sense to drive to an out of town to a shopping centre
45,332,0,12,1,0.0,2.769230769,0.23076923079999997,0.7869822485,13,45,idebate,It makes sense to drive to an out of town to a shopping centre
45,329,10,1,2,2.307692308,0.23076923079999997,0.4615384615,0.43195266270000005,13,45,idebate,It makes sense to drive to an out of town to a shopping centre
62,461,12,0,1,2.769230769,0.0,0.23076923079999997,0.7869822485,13,62,idebate,Advertising is harmful
62,468,1,12,0,0.23076923079999997,2.769230769,0.0,0.7869822485,13,62,idebate,Advertising is harmful
62,463,12,1,0,2.769230769,0.23076923079999997,0.0,0.7869822485,13,62,idebate,Advertising is harmful
62,466,1,11,1,0.23076923079999997,2.538461538,0.23076923079999997,0.5917159763000001,13,62,idebate,Advertising is harmful
62,462,10,2,1,2.307692308,0.4615384615,0.23076923079999997,0.43195266270000005,13,62,idebate,Advertising is harmful
62,464,10,2,1,2.307692308,0.4615384615,0.23076923079999997,0.43195266270000005,13,62,idebate,Advertising is harmful
63,471,11,1,0,2.75,0.25,0.0,0.7708333333,12,63,idebate,Newspapers belong to the past
63,476,2,10,0,0.5,2.5,0.0,0.5833333333,12,63,idebate,Newspapers belong to the past
63,475,2,10,0,0.5,2.5,0.0,0.5833333333,12,63,idebate,Newspapers belong to the past
63,472,10,2,0,2.5,0.5,0.0,0.5833333333,12,63,idebate,Newspapers belong to the past
42,313,2,21,0,0.2608695652,2.739130435,0.0,0.7618147448,23,42,idebate,We should fear the power of government over the Internet
42,315,2,20,1,0.2608695652,2.6086956519999998,0.1304347826,0.6483931947,23,42,idebate,We should fear the power of government over the Internet
42,310,20,1,2,2.6086956519999998,0.1304347826,0.2608695652,0.6483931947,23,42,idebate,We should fear the power of government over the Internet
42,311,18,2,3,2.347826087,0.2608695652,0.3913043478,0.45557655950000003,23,42,idebate,We should fear the power of government over the Internet
38,289,20,0,2,2.727272727,0.0,0.2727272727,0.7520661156999999,22,38,idebate,The leaking of military documents by Anat Kamm was justified
38,291,1,20,1,0.13636363640000002,2.727272727,0.13636363640000002,0.7458677686,22,38,idebate,The leaking of military documents by Anat Kamm was justified
38,290,18,1,3,2.454545455,0.13636363640000002,0.40909090909999996,0.5351239669,22,38,idebate,The leaking of military documents by Anat Kamm was justified
38,288,17,3,2,2.3181818180000002,0.40909090909999996,0.2727272727,0.4359504132,22,38,idebate,The leaking of military documents by Anat Kamm was justified
39,297,0,20,2,0.0,2.727272727,0.2727272727,0.7520661156999999,22,39,idebate,Users of extremist websites should be punished
39,294,20,1,1,2.727272727,0.13636363640000002,0.13636363640000002,0.7458677686,22,39,idebate,Users of extremist websites should be punished
39,295,19,3,0,2.590909091,0.40909090909999996,0.0,0.6466942149,22,39,idebate,Users of extremist websites should be punished
39,300,2,19,1,0.2727272727,2.590909091,0.13636363640000002,0.6342975207,22,39,idebate,Users of extremist websites should be punished
39,298,4,17,1,0.5454545454999999,2.3181818180000002,0.13636363640000002,0.4483471074,22,39,idebate,Users of extremist websites should be punished
118,870,9,1,0,2.7,0.3,0.0,0.73,10,118,idebate,Homosexuals should be able to adopt
118,869,9,0,1,2.7,0.0,0.3,0.73,10,118,idebate,Homosexuals should be able to adopt
118,868,9,1,0,2.7,0.3,0.0,0.73,10,118,idebate,Homosexuals should be able to adopt
118,873,0,8,2,0.0,2.4,0.6,0.52,10,118,idebate,Homosexuals should be able to adopt
31,243,2,64,5,0.08450704225,2.704225352,0.2112676056,0.7274350327,71,31,idebate,A common EU foreign policy should be favored
31,241,5,59,7,0.2112676056,2.492957746,0.29577464789999997,0.5578258282,71,31,idebate,A common EU foreign policy should be favored
31,238,58,2,11,2.450704225,0.08450704225,0.4647887324,0.5381868677,71,31,idebate,A common EU foreign policy should be favored
31,242,7,57,7,0.29577464789999997,2.4084507040000003,0.29577464789999997,0.4959333466,71,31,idebate,A common EU foreign policy should be favored
31,237,55,7,9,2.323943662,0.29577464789999997,0.38028169009999996,0.438801825,71,31,idebate,A common EU foreign policy should be favored
66,499,1,8,0,0.3333333333,2.666666667,0.0,0.7037037037,9,66,idebate,Access to the websites that deny the Holocaust must be blocked
66,497,8,1,0,2.666666667,0.3333333333,0.0,0.7037037037,9,66,idebate,Access to the websites that deny the Holocaust must be blocked
66,496,7,2,0,2.333333333,0.6666666667,0.0,0.4814814815,9,66,idebate,Access to the websites that deny the Holocaust must be blocked
66,498,7,2,0,2.333333333,0.6666666667,0.0,0.4814814815,9,66,idebate,Access to the websites that deny the Holocaust must be blocked
66,495,7,1,1,2.333333333,0.3333333333,0.3333333333,0.44444444439999997,9,66,idebate,Access to the websites that deny the Holocaust must be blocked
74,556,1,8,0,0.3333333333,2.666666667,0.0,0.7037037037,9,74,idebate,Force has to be used to protect human rights abroad
74,555,0,8,1,0.0,2.666666667,0.3333333333,0.7037037037,9,74,idebate,Force has to be used to protect human rights abroad
74,557,2,7,0,0.6666666667,2.333333333,0.0,0.4814814815,9,74,idebate,Force has to be used to protect human rights abroad
74,552,7,1,1,2.333333333,0.3333333333,0.3333333333,0.44444444439999997,9,74,idebate,Force has to be used to protect human rights abroad
77,570,7,0,1,2.625,0.0,0.375,0.671875,8,77,idebate,The people's republic of China should abandon the one-child policy
77,574,0,7,1,0.0,2.625,0.375,0.671875,8,77,idebate,The people's republic of China should abandon the one-child policy
126,926,7,1,0,2.625,0.375,0.0,0.671875,8,126,idebate,Ban countries with very harsh training methods from participating in international competitions
126,930,2,6,0,0.75,2.25,0.0,0.4375,8,126,idebate,Ban countries with very harsh training methods from participating in international competitions
126,927,6,2,0,2.25,0.75,0.0,0.4375,8,126,idebate,Ban countries with very harsh training methods from participating in international competitions
126,929,6,2,0,2.25,0.75,0.0,0.4375,8,126,idebate,Ban countries with very harsh training methods from participating in international competitions
44,322,13,0,2,2.6,0.0,0.4,0.6533333333,15,44,idebate,The BBC should be free to blaspheme
44,327,3,12,0,0.6,2.4,0.0,0.52,15,44,idebate,The BBC should be free to blaspheme
112,825,6,1,0,2.5714285709999998,0.42857142859999997,0.0,0.6326530612,7,112,idebate,Feminism Is Still Needed
112,829,1,6,0,0.42857142859999997,2.5714285709999998,0.0,0.6326530612,7,112,idebate,Feminism Is Still Needed
112,826,6,0,1,2.5714285709999998,0.0,0.42857142859999997,0.6326530612,7,112,idebate,Feminism Is Still Needed
113,838,0,6,1,0.0,2.5714285709999998,0.42857142859999997,0.6326530612,7,113,idebate,Countries with an imbalanced male/female ratio skewed towards males should encourage parents to produce girls
113,831,6,0,1,2.5714285709999998,0.0,0.42857142859999997,0.6326530612,7,113,idebate,Countries with an imbalanced male/female ratio skewed towards males should encourage parents to produce girls
64,480,11,2,0,2.538461538,0.4615384615,0.0,0.6094674556,13,64,idebate, Aboriginal culture must be protected
64,479,10,3,0,2.307692308,0.6923076923,0.0,0.4674556213,13,64,idebate, Aboriginal culture must be protected
64,481,10,3,0,2.307692308,0.6923076923,0.0,0.4674556213,13,64,idebate, Aboriginal culture must be protected
65,490,11,2,0,2.538461538,0.4615384615,0.0,0.6094674556,13,65,idebate,Sexist advertising must be banned
65,487,11,2,0,2.538461538,0.4615384615,0.0,0.6094674556,13,65,idebate,Sexist advertising must be banned
65,488,11,2,0,2.538461538,0.4615384615,0.0,0.6094674556,13,65,idebate,Sexist advertising must be banned
65,493,1,11,1,0.23076923079999997,2.538461538,0.23076923079999997,0.5917159763000001,13,65,idebate,Sexist advertising must be banned
65,492,1,10,2,0.23076923079999997,2.307692308,0.4615384615,0.43195266270000005,13,65,idebate,Sexist advertising must be banned
32,246,60,1,10,2.5352112680000003,0.04225352113,0.42253521130000005,0.6012695894,71,32,idebate,The United Nations Security Council should be expanded
32,250,1,59,11,0.04225352113,2.492957746,0.4647887324,0.5721087086,71,32,idebate,The United Nations Security Council should be expanded
32,251,11,5,55,0.4647887324,0.2112676056,2.323943662,0.44356278520000003,71,32,idebate,The United Nations Security Council should be expanded
32,249,8,55,8,0.338028169,2.323943662,0.338028169,0.438206705,71,32,idebate,The United Nations Security Council should be expanded
25,186,43,6,2,2.529411765,0.3529411765,0.11764705880000001,0.5893886967,51,25,idebate,The Catholic Church is justified in forbidding the use of barrier methods of contraception
25,191,2,41,8,0.11764705880000001,2.411764706,0.4705882353,0.508650519,51,25,idebate,The Catholic Church is justified in forbidding the use of barrier methods of contraception
25,187,40,3,8,2.352941176,0.1764705882,0.4705882353,0.4648212226,51,25,idebate,The Catholic Church is justified in forbidding the use of barrier methods of contraception
111,819,5,1,0,2.5,0.5,0.0,0.5833333333,6,111,idebate,It is be ok to use racial profiling as part of airport security checks
111,824,0,5,1,0.0,2.5,0.5,0.5833333333,6,111,idebate,It is be ok to use racial profiling as part of airport security checks
121,893,5,1,0,2.5,0.5,0.0,0.5833333333,6,121,idebate,South Africa should host an Olympics
125,920,5,1,0,2.5,0.5,0.0,0.5833333333,6,125,idebate,Boycott the Euro 2012 in Ukraine unless Yulia Timoshenko is released from prison
177,1315,5,1,0,2.5,0.5,0.0,0.5833333333,6,177,idebate,Remove the requirement for Catholic Priests to take a vow of celibacy
177,1314,5,1,0,2.5,0.5,0.0,0.5833333333,6,177,idebate,Remove the requirement for Catholic Priests to take a vow of celibacy
177,1313,5,1,0,2.5,0.5,0.0,0.5833333333,6,177,idebate,Remove the requirement for Catholic Priests to take a vow of celibacy
177,1312,5,1,0,2.5,0.5,0.0,0.5833333333,6,177,idebate,Remove the requirement for Catholic Priests to take a vow of celibacy
177,1317,0,5,1,0.0,2.5,0.5,0.5833333333,6,177,idebate,Remove the requirement for Catholic Priests to take a vow of celibacy
177,1318,1,5,0,0.5,2.5,0.0,0.5833333333,6,177,idebate,Remove the requirement for Catholic Priests to take a vow of celibacy
690,5727,1,0,5,0.5,0.0,2.5,0.5833333333,6,690,debatewise,Capitalism is creating an expanding gap between the rich and the poor
690,5723,5,1,0,2.5,0.5,0.0,0.5833333333,6,690,debatewise,Capitalism is creating an expanding gap between the rich and the poor
954,7635,0,1,5,0.0,0.5,2.5,0.5833333333,6,954,debatewise,Lady Macbeth is the real driving force behind King Duncan’s murder in Shakespeare’s Macbeth
58,434,3,13,0,0.5625,2.4375,0.0,0.54296875,16,58,idebate,Cultural property residing in museums must be returned to its place of origin
58,437,2,13,1,0.375,2.4375,0.1875,0.51953125,16,58,idebate,Cultural property residing in museums must be returned to its place of origin
9,74,1,4,0,0.6,2.4,0.0,0.52,5,9,idebate,There must be a child curfews
9,69,4,1,0,2.4,0.6,0.0,0.52,5,9,idebate,There must be a child curfews
9,71,4,1,0,2.4,0.6,0.0,0.52,5,9,idebate,There must be a child curfews
9,68,4,1,0,2.4,0.6,0.0,0.52,5,9,idebate,There must be a child curfews
97,722,1,4,0,0.6,2.4,0.0,0.52,5,97,idebate,require the ICC to allow a defence of “cultural relativism” to the crime of recruiting and using child soldiers
97,718,4,1,0,2.4,0.6,0.0,0.52,5,97,idebate,require the ICC to allow a defence of “cultural relativism” to the crime of recruiting and using child soldiers
129,949,4,1,0,2.4,0.6,0.0,0.52,5,129,idebate,Allow women to compete in the same leagues as men
129,948,4,1,0,2.4,0.6,0.0,0.52,5,129,idebate,Allow women to compete in the same leagues as men
129,950,4,1,0,2.4,0.6,0.0,0.52,5,129,idebate,Allow women to compete in the same leagues as men
129,952,0,4,1,0.0,2.4,0.6,0.52,5,129,idebate,Allow women to compete in the same leagues as men
211,1564,0,4,1,0.0,2.4,0.6,0.52,5,211,idebate,The Arab Spring revolutions can create stable democracies.
528,3898,4,1,0,2.4,0.6,0.0,0.52,5,528,idebate,Allow biased versions of history to be taught in schools
528,3902,1,4,0,0.6,2.4,0.0,0.52,5,528,idebate,Allow biased versions of history to be taught in schools
373,2772,4,1,0,2.4,0.6,0.0,0.52,5,373,idebate,The United States is responsible for Mexico’s drugs war
373,2776,1,4,0,0.6,2.4,0.0,0.52,5,373,idebate,The United States is responsible for Mexico’s drugs war
373,2773,4,0,1,2.4,0.0,0.6,0.52,5,373,idebate,The United States is responsible for Mexico’s drugs war
373,2775,4,1,0,2.4,0.6,0.0,0.52,5,373,idebate,The United States is responsible for Mexico’s drugs war
373,2777,0,1,4,0.0,0.6,2.4,0.52,5,373,idebate,The United States is responsible for Mexico’s drugs war
373,2778,1,4,0,0.6,2.4,0.0,0.52,5,373,idebate,The United States is responsible for Mexico’s drugs war
532,3928,1,4,0,0.6,2.4,0.0,0.52,5,532,idebate,Limit the free speech rights of corporations that are granted legal personhood
532,3925,4,1,0,2.4,0.6,0.0,0.52,5,532,idebate,Limit the free speech rights of corporations that are granted legal personhood
225,1672,0,4,1,0.0,2.4,0.6,0.52,5,225,idebate,Should the United States increase the foreign aid budget?
225,1667,4,0,1,2.4,0.0,0.6,0.52,5,225,idebate,Should the United States increase the foreign aid budget?
225,1670,0,4,1,0.0,2.4,0.6,0.52,5,225,idebate,Should the United States increase the foreign aid budget?
225,1669,4,0,1,2.4,0.0,0.6,0.52,5,225,idebate,Should the United States increase the foreign aid budget?
225,1666,4,0,1,2.4,0.0,0.6,0.52,5,225,idebate,Should the United States increase the foreign aid budget?
